player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
00-0030564,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0.9933590416330844,0,115,160,1407.0,6,3.0,2.0,1432.0,519.0,75.0,53.70943532334924,0,16.417185706114726,4.722254412880702,5.486062409774101,10.923625306162924,0.0,172.8,287.8,16,0.2782608695652174,0.32,0.2800863464651916,0.6733913043478261,0.3430034129692833,0.2222222222222222,0.35545023696682465,0.3403361344537815,0.28261281759575274,0.31884717481987107,2.4469565217391303,0.18628072855312044,ARI,WR,WR,10.0,ACT,DeAndre Hopkins,DeAndre,Hopkins,1992-06-06,73.0,212.0,Clemson,15795,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,8619,7808,HopkDe00,14986,1426,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdif7ec0f3czwyeyfxq",WR,17,REG,A01,DeAndre,HOP161500,39973,3200484f-5016-1500-bfbe-c87b292b639c,2013.0,2013.0,HOU,27.0,28.0
00-0030564,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,64,572.0,8,0.0,0.0,788.0,140.0,32.0,42.37796969614686,0,8.925950410138704,2.034366827932508,3.283141433413751,5.349749245288388,0.0,105.2,147.20000000000002,10,0.2,0.2957957957957958,0.11146496815286625,0.5366366366366366,0.205607476635514,0.42105263157894735,0.25396825396825395,0.27586206896551724,0.3133300541072307,0.2486965076242007,1.7875,0.14552932336773838,ARI,WR,WR,10.0,RES,DeAndre Hopkins,DeAndre,Hopkins,1992-06-06,73.0,212.0,Clemson,15795,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,8619,7808,HopkDe00,14986,1426,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxihl8g9xi6wextxbkw",,19,WC,R01,DeAndre,HOP161500,39973,3200484f-5016-1500-bfbe-c87b292b639c,2013.0,2013.0,HOU,27.0,29.0
00-0030564,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,64,96,717.0,3,2.0,1.0,976.0,165.0,35.0,8.66571795606147,0,7.194969754417803,2.665209496844445,3.7746467097950904,6.640066942123231,0.0,87.7,151.7,9,0.28152492668621704,0.4111204717775906,0.15942028985507245,0.7511837674513981,0.34805825242718447,0.3333333333333333,0.3723404255319149,0.36893203883495146,0.34069579288025886,0.34511326860841424,2.102639296187683,0.20826468973091702,ARI,WR,WR,10.0,INA,DeAndre Hopkins,DeAndre,Hopkins,1992-06-06,73.0,212.0,Clemson,15795,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,8619,7808,HopkDe00,14986,1426,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kikfprn4t5ap1lju4a4k",,18,REG,A01,DeAndre,HOP161500,39973,3200484f-5016-1500-bfbe-c87b292b639c,2013.0,2013.0,HOU,27.0,30.0
00-0030564,2023,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,-1.0,0.0,0.0,-0.4180150681640953,0,0.0,0.0,2,9.0,0,0.0,0.0,0.0,0.2670170360361226,0,75,137,1057.0,7,0.0,0.0,1934.0,223.0,48.0,19.165303081635933,0,10.755491086617702,4.804115555292026,7.06592016918937,12.152317451370598,0.0,148.6,223.6,17,0.2773279352226721,0.42328737141606476,0.13972431077694236,0.75462179996686,0.30096810933940776,0.5,0.3037974683544304,0.31976744186046513,0.4004840546697039,0.3407744874715262,2.139676113360324,0.18848838385541355,TEN,WR,WR,10.0,ACT,DeAndre Hopkins,DeAndre,Hopkins,1992-06-06,73.0,212.0,Clemson,15795,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,8619,7808,HopkDe00,14986,1426,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jgatj8mtftu06pegapip",WR,18,REG,A01,DeAndre,HOP161500,39973,3200484f-5016-1500-bfbe-c87b292b639c,2013.0,2013.0,HOU,27.0,31.0
00-0030565,2018,REG,1,4,8.0,0,0.0,1.0,16.0,1,1,11.0,11.0,0.0,-6.86530107389159,0,0.0,0.0,8,2.0,0,0.0,0.0,0.0,-5.665641378844157,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.48,-1.48,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003730402782678832,LAC,QB,QB,3.0,ACT,Geno Smith,Eugene,Smith,1990-10-10,75.0,221.0,West Virginia,15864,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,8743,7820,SmitGe00,14895,1373,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhbeome9qmto0bwtywzh",,19,DIV,A01,Geno,SMI269700,39987,3200534d-4926-9700-a278-7821d73d1c6a,2013.0,2013.0,NYJ,39.0,27.0
00-0030565,2020,REG,4,5,33.0,0,0.0,1.0,3.0,0,0,25.0,14.0,3.0,0.6387938609695993,0,1.32,0.07727208499262134,2,-2.0,0,1.0,0.0,0.0,-3.00831707182806,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009344234940764225,SEA,QB,QB,7.0,ACT,Geno Smith,Eugene,Smith,1990-10-10,75.0,221.0,West Virginia,15864,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,8743,7820,SmitGe00,14895,1373,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hsji5fcq6bmol58c6f7e",,18,WC,A01,Geno,SMI269700,39987,3200534d-4926-9700-a278-7821d73d1c6a,2013.0,2013.0,NYJ,39.0,29.0
00-0030565,2021,REG,65,95,702.0,5,1.0,13.0,117.0,1,1,664.0,360.0,31.0,-1.2367402815664583,0,4.7418994812536885,0.5064178641288855,9,42.0,1,0.0,0.0,3.0,3.6669028171454556,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.28,54.28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767732690679346,SEA,QB,QB,7.0,ACT,Geno Smith,Eugene,Smith,1990-10-10,75.0,221.0,West Virginia,15864,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,8743,7820,SmitGe00,14895,1373,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdkrvzqqhkbg62hstgtw",,18,REG,A01,Geno,SMI269700,39987,3200534d-4926-9700-a278-7821d73d1c6a,2013.0,2013.0,NYJ,39.0,30.0
00-0030565,2022,REG,399,572,4282.0,30,11.0,46.0,348.0,5,2,4311.0,1780.0,206.0,28.773135374029334,0,18.60339895734846,2.1191096622892127,68,366.0,1,3.0,2.0,24.0,1.3382587222828484,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,303.88,303.88,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19749395585826812,SEA,QB,QB,7.0,ACT,Geno Smith,Eugene,Smith,1990-10-10,75.0,221.0,West Virginia,15864,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,8743,7820,SmitGe00,14895,1373,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vxnzv7tz7ntlmpthfb42",QB,19,WC,A01,Geno,SMI269700,39987,3200534d-4926-9700-a278-7821d73d1c6a,2013.0,2013.0,NYJ,39.0,31.0
00-0030565,2023,REG,323,499,3624.0,20,9.0,31.0,231.0,4,2,3500.0,1714.0,169.0,32.440536514174156,2,15.825713940295476,1.5576720868736302,37,155.0,1,1.0,1.0,10.0,-4.9264974177931435,0,1,1,-2.0,0,0.0,0.0,-8.0,6.0,0.0,-1.4415200678631663,0,0.0,0.038461538461538464,-0.0625,0.013942307692307698,0.0,226.26,227.26,15,0.0019569471624266144,-0.0021984061555372354,0.0033917467495760316,0.001176695819210133,-0.0005420054200542005,0.0,0.0,0.0,-0.00027100271002710027,-0.00043360433604336043,-0.003913894324853229,0.18527637371596278,SEA,QB,QB,7.0,ACT,Geno Smith,Eugene,Smith,1990-10-10,75.0,221.0,West Virginia,15864,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,8743,7820,SmitGe00,14895,1373,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxp32udtvwnpu3rl2cht",QB,18,REG,A01,Geno,SMI269700,39987,3200534d-4926-9700-a278-7821d73d1c6a,2013.0,2013.0,NYJ,39.0,32.0
00-0030578,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,42,228.0,1,0.0,0.0,15.0,5.529287171500351,0,21,28,247.0,3,0.0,0.0,174.0,162.0,11.0,10.538139445455217,0,15.136873442292904,0.8283757908757908,0.7393324265901488,1.7600963849267903,1.0,77.5,98.5,15,0.051756007393715345,0.041706615532118886,0.07754906653901389,0.11099930351626813,0.05944645006016847,0.12,0.057291666666666664,0.06451612903225806,0.08972322503008423,0.07155716004813478,0.4565619223659889,0.06726763641330329,NE,WR,WR,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17,74.0,220.0,Tennessee,15807,da85107c-365c-4d58-90ab-479d97d798b4,26652,8792,7810,PattCo00,15150,1535,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwmoxqokbhdgx6dap9hd",TE,21,SB,A01,Cordarrelle,PAT387075,39975,32005041-5438-7075-4e25-a1072ce2f5ac,2013.0,2013.0,MIN,29.0,27.0
00-0030578,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,103.0,0,0.0,0.0,4.0,0.3041846348787658,0,11,17,83.0,0,0.0,0.0,84.0,72.0,3.0,-1.2829947950730523,0,34.3625,0.4403526454570098,0.22209965731531348,0.8159987283062341,1.0,24.6,35.6,12,0.03944315545243619,0.025711662075298437,0.06217616580310881,0.07973406283889303,0.03210831721470019,0.0,0.022900763358778626,0.02097902097902098,0.016054158607350096,0.025686653771760156,0.1925754060324826,0.039603960396039604,CHI,WR,WR,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17,74.0,238.0,Tennessee,15807,da85107c-365c-4d58-90ab-479d97d798b4,26652,8792,7810,PattCo00,15150,1535,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwmoxqokbhdgx6dap9hd",RB,17,REG,A01,Cordarrelle,PAT387075,39975,32005041-5438-7075-4e25-a1072ce2f5ac,2013.0,2013.0,MIN,29.0,28.0
00-0030578,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,64,232.0,1,0.0,0.0,12.0,-9.040311797696631,0,21,25,132.0,0,0.0,0.0,90.0,114.0,7.0,-0.6680523290706333,0,13.204761904761906,0.6926754304796021,0.34582871253681663,1.2810932444951748,1.0,48.400000000000006,69.4,15,0.04325259515570934,0.019667832167832168,0.07219759341355288,0.08061315846782974,0.036065573770491806,0.0,0.035,0.03125,0.018032786885245903,0.028852459016393446,0.22837370242214533,0.053045937476114045,CHI,WR,WR,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17,74.0,238.0,Tennessee,15807,da85107c-365c-4d58-90ab-479d97d798b4,26652,8792,7810,PattCo00,15150,1535,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ke11prirhoqsgqj13xah",RB,18,WC,A01,Cordarrelle,PAT387075,39975,32005041-5438-7075-4e25-a1072ce2f5ac,2013.0,2013.0,MIN,29.0,29.0
00-0030578,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,18.0,0.0,0.0,-0.5996399439172819,0,0.0,0.0,153,618.0,6,1.0,0.0,29.0,-15.485663559607929,0,52,69,548.0,5,0.0,0.0,214.0,385.0,26.0,19.0910259758063,0,-4.7657231657231645,2.045510090268155,0.7365968612121053,3.583882938250706,0.0,182.6,234.60000000000002,16,0.12754158964879853,0.05412240768841679,0.23053892215568864,0.23461031062393123,0.1431183076521285,0.25,0.13756613756613756,0.14832535885167464,0.19655915382606426,0.16449464612170278,1.0129390018484288,0.18646277103071152,ATL,RB,RB,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17,74.0,238.0,Tennessee,15807,da85107c-365c-4d58-90ab-479d97d798b4,26652,8792,7810,PattCo00,15150,1535,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnj4vueqtpbhjuqjrakr",RB,18,REG,A01,Cordarrelle,PAT387075,39975,32005041-5438-7075-4e25-a1072ce2f5ac,2013.0,2013.0,MIN,29.0,30.0
00-0030578,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,144,695.0,8,1.0,1.0,39.0,-0.25217030422188547,0,21,31,122.0,0,0.0,0.0,75.0,116.0,6.0,-18.13727469034199,0,3.3945707070707076,1.2210725799256692,0.3424803947742078,2.071345146230449,1.0,133.70000000000002,154.70000000000002,13,0.09253731343283582,0.02262443438914027,0.12705366922234393,0.15690551766056593,0.05364995602462621,0.0,0.05217391304347826,0.048,0.026824978012313105,0.04291996481970097,0.3641791044776119,0.1717247963057523,ATL,RB,RB,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17,74.0,238.0,Tennessee,15807,da85107c-365c-4d58-90ab-479d97d798b4,26652,8792,7810,PattCo00,15150,1535,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ncyzuofecpl1v63vznp6",RB,18,REG,A01,Cordarrelle,PAT387075,39975,32005041-5438-7075-4e25-a1072ce2f5ac,2013.0,2013.0,MIN,29.0,31.0
00-0030578,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,50,181.0,0,1.0,0.0,9.0,-7.982268733801776,0,9,12,38.0,1,0.0,0.0,10.0,37.0,2.0,-4.695393458852777,0,-0.21666666666666673,0.48411272164368135,0.04466016106900199,0.7574311952138235,0.0,27.900000000000002,36.900000000000006,12,0.031746031746031744,0.0031746031746031746,0.028527370855821126,0.05015873015873015,0.013328656611715188,0.07692307692307693,0.014285714285714285,0.0196078431372549,0.04512586676739606,0.026047540673987537,0.10052910052910052,0.038661414022882534,ATL,RB,RB,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17,74.0,238.0,Tennessee,15807,da85107c-365c-4d58-90ab-479d97d798b4,26652,8792,7810,PattCo00,15150,1535,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gy2bb38cns4nxypehbqi",RB,18,REG,A01,Cordarrelle,PAT387075,39975,32005041-5438-7075-4e25-a1072ce2f5ac,2013.0,2013.0,MIN,29.0,32.0
00-0030584,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,1,0.0,0.0,1.0,1.0,1.0,0.9046684719214682,0,2.0,0.024390243902439025,0.0029239766081871343,0.03863214947938953,0.0,6.2,7.2,1,0.023809523809523808,0.002890173410404624,0.0056179775280898875,0.03802642444260941,0.005194805194805195,0.25,0.045454545454545456,0.07692307692307693,0.1275974025974026,0.05415584415584416,0.047619047619047616,0.05066854327938072,KC,OL,T,72.0,RES,Eric Fisher,Eric,Fisher,1991-01-05,79.0,315.0,Central Michigan,,,,,,,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hwqikldv24qrkvnamsov",,21,SB,R01,Eric,FIS336183,39947,32004649-5333-6183-cdca-f7afe6912ebf,2013.0,2013.0,KC,1.0,29.0
00-0030648,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,3.991391037561698,0,1.0,0.017241379310344827,0.004889975550122249,0.029285051850602817,0.0,6.2,7.2,1,0.017241379310344827,0.004889975550122249,0.0,0.029774049405615042,0.004310344827586207,0.5,0.05263157894736842,0.09523809523809523,0.2521551724137931,0.10344827586206898,0.034482758620689655,0.0560485754320411,PIT,OL,T,78.0,ACT,Alejandro Villanueva,Alejandro,Villanueva,1988-09-22,81.0,320.0,Army,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5sdel1bqnapowlsl6ig",T,17,REG,A01,Alejandro,VIL407040,41222,32005649-4c40-7040-90fb-027d7be220e1,2014.0,2014.0,,,29.0
00-0030656,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,143,685.0,6,0.0,0.0,26.0,-9.516173206495022,0,21,28,152.0,0,0.0,0.0,-9.0,173.0,7.0,2.8388182595275873,0,3.2854700854700862,0.848454344631362,-0.02737107272031858,1.2535217660428202,0.0,119.7,140.70000000000002,13,0.06619385342789598,-0.002530222097272983,0.12949101796407186,0.09726660246402559,0.057510404842981463,0.0,0.058333333333333334,0.05263157894736842,0.028755202421490732,0.04600832387438517,0.35933806146572106,0.15901539296128028,NYJ,RB,RB,20.0,RES,Isaiah Crowell,Isaiah,Crowell,1993-01-08,71.0,225.0,Alabama State,17133,40cd928f-f228-4ffd-8179-b27a12e14a44,28014,9535,9295,,16127,1901,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oruiw5myfimtssv6j2ar",,17,REG,,Isaiah,CRO734794,41493,32004352-4f73-4794-4e0a-a192aa40d05c,2014.0,2014.0,,,25.0
00-0030663,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,13.0,0,0.0,0.0,1.0,1.46459193341434,0,62,95,651.0,1,0.0,0.0,770.0,282.0,37.0,5.16020262218723,0,13.438844124027172,2.8745132201051633,2.666255852213046,6.178148926706878,0.0,72.4,134.4,14,0.18664047151277013,0.1746427761397142,0.2099776619508563,0.4196749281809266,0.1957306073361395,0.0625,0.2215568862275449,0.20765027322404372,0.12911530366806975,0.16908448586891162,1.2789783889980353,0.11060453939463764,BAL,WR,WR,83.0,ACT,Willie Snead,Willie,Snead,1992-10-17,71.0,195.0,Ball State,17258,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,28026,9284,8999,SneaWi00,16141,1911,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xg1dlgeps42vv2gx8qkt",SLOT_WR,18,WC,A01,Willie,SNE115447,41500,3200534e-4511-5447-652c-c9261bcca6a7,2014.0,2014.0,,,25.0
00-0030663,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2.0,0,0.0,0.0,0.0,-1.4179602633812465,0,31,46,339.0,5,0.0,0.0,409.0,126.0,20.0,14.616784193766517,0,17.34200346805389,1.7933876366960988,1.829832562263184,3.970964248628377,0.0,64.10000000000001,95.10000000000001,16,0.10454545454545454,0.10701203558346416,0.08707671043538355,0.24242781028495314,0.10119402985074627,0.13513513513513514,0.11695906432748537,0.1201923076923077,0.1181645824929407,0.10798225090762405,0.7704545454545455,0.06101238211329955,BAL,WR,WR,83.0,ACT,Willie Snead,Willie,Snead,1992-10-17,71.0,205.0,Ball State,17258,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,28026,9284,8999,SneaWi00,16141,1911,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xg1dlgeps42vv2gx8qkt",SLOT_WR,19,DIV,A01,Willie,SNE115447,41500,3200534e-4511-5447-652c-c9261bcca6a7,2014.0,2014.0,,,26.0
00-0030663,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,48,432.0,3,1.0,0.0,428.0,187.0,23.0,18.345950578026663,0,13.741874938202178,1.8589225714733857,1.9458903921580226,4.150507131720694,0.0,61.2,94.2,13,0.13636363636363635,0.13762057877813505,0.17266851338873498,0.31464191756796256,0.16737698566447112,0.14285714285714285,0.17164179104477612,0.16774193548387098,0.15511706426080699,0.1624730171030055,1.2272727272727273,0.08420186996084882,BAL,WR,WR,83.0,ACT,Willie Snead,Willie,Snead,1992-10-17,71.0,205.0,Ball State,17258,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,28026,9284,8999,SneaWi00,16141,1911,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xg1dlgeps42vv2gx8qkt",SLOT_WR,19,DIV,A01,Willie,SNE115447,41500,3200534e-4511-5447-652c-c9261bcca6a7,2014.0,2014.0,,,27.0
00-0030663,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,38.0,0,0.0,0.0,67.0,12.0,3.0,-4.782851389725693,0,4.545454545454545,0.24282251984838193,0.25260255600322723,0.541055568974832,0.0,3.8000000000000003,7.800000000000001,7,0.03076923076923077,0.029606716747680072,0.01485148514851485,0.06983921955199021,0.020127118644067795,0.0,0.039473684210526314,0.03529411764705882,0.010063559322033898,0.016101694915254237,0.14615384615384616,0.013128660876590589,CAR,WR,WR,83.0,DEV,Willie Snead,Willie,Snead,1992-10-17,71.0,205.0,Ball State,17258,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,28026,9284,8999,SneaWi00,16141,1911,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fr5xckiwhguuaishnbju",,18,REG,P07,Willie,SNE115447,41500,3200534e-4511-5447-652c-c9261bcca6a7,2014.0,2014.0,,,28.0
00-0030663,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,14.0,0,0.0,0.0,18.0,3.0,0.0,-0.5363106988370419,0,1.9166666666666667,0.09307359307359307,0.0754026923974788,0.19239227428862476,0.0,1.4,3.4,2,0.04477611940298507,0.03711340206185567,0.01098901098901099,0.09685490075396215,0.022617124394184167,0.0,0.0,0.0,0.011308562197092083,0.018093699515347336,0.208955223880597,0.01724487725705011,SF,WR,WR,83.0,DEV,Willie Snead,Willie,Snead,1992-10-17,71.0,205.0,Ball State,17258,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,28026,9284,8999,SneaWi00,16141,1911,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fr5xckiwhguuaishnbju",,22,SB,P07,Willie,SNE115447,41500,3200534e-4511-5447-652c-c9261bcca6a7,2014.0,2014.0,,,30.0
00-0030668,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-1.0,0,0.0,0.0,1.0,-0.988805418193806,0,2,3,37.0,1,0.0,0.0,16.0,25.0,2.0,3.387153221294284,0,2.3125,0.07692307692307693,0.042105263157894736,0.1448582995951417,0.0,9.600000000000001,11.600000000000001,2,0.04477611940298507,0.023952095808383235,0.08278145695364239,0.0863258557511842,0.0634648370497427,0.2,0.07407407407407407,0.09375,0.13173241852487136,0.09077186963979417,0.5522388059701493,0.05688505296194586,KC,RB,RB,30.0,ACT,Charcandrick West,Charcandrick,West,1991-06-02,70.0,205.0,Abilene Christian,17284,65f91b8b-6794-4273-bf42-4d00b5973ddd,28044,9891,9047,,16307,2024,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ccvw7oos9bzr4ojdiuac",,20,CON,A01,Charcandrick,WES136836,41505,32005745-5313-6836-7c72-e4575b00597c,2014.0,2014.0,,,27.0
00-0030669,2018,REG,1,1,52.0,1,0.0,0.0,0.0,0,0,19.0,33.0,1.0,4.3519763082731515,0,2.736842105263158,0.0,8,16.0,0,0.0,0.0,2.0,-2.3239880710607395,0,26,35,391.0,4,0.0,0.0,246.0,335.0,11.0,10.864029575372115,0,15.078159938525792,1.190399962356484,1.1635221441222965,2.6000654444203337,0.0,70.78,96.78,7,0.16666666666666666,0.14146060954571593,0.3617710583153348,0.3631684876365727,0.233015494636472,0.26666666666666666,0.14864864864864866,0.16853932584269662,0.24984108065156935,0.23974572904251096,1.861904761904762,0.1597767945585419,MIA,WR,WR,15.0,RES,Albert Wilson,Albert,Wilson,1992-07-12,69.0,186.0,Georgia State,17051,2958ea86-e2dc-4719-93e5-cc9d093ca963,28046,9491,8943,WilsAl02,16308,2025,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dhrm3a5rcwxygwwsrmfo",,17,REG,,Albert,WIL648299,41506,32005749-4c64-8299-6db3-f70542658125,2014.0,2014.0,,,26.0
00-0030669,2019,REG,1,2,20.0,0,0.0,1.0,10.0,0,0,20.0,23.0,1.0,-0.8180879853898659,0,1.0,0.0,5,45.0,0,0.0,0.0,1.0,2.0860169932129793,0,43,62,351.0,1,0.0,0.0,327.0,179.0,22.0,4.941902770136949,0,10.516993600862023,1.5538685623655042,0.9306091219976731,2.9822292289466272,0.0,46.400000000000006,89.4,13,0.12133072407045009,0.07358235823582358,0.13448534936138243,0.24086197269433401,0.09965928449744463,0.047619047619047616,0.12021857923497267,0.11274509803921569,0.07363916605824612,0.08925123712176522,0.6868884540117417,0.07789627770807193,MIA,WR,WR,15.0,ACT,Albert Wilson,Albert,Wilson,1992-07-12,69.0,195.0,Georgia State,17051,2958ea86-e2dc-4719-93e5-cc9d093ca963,28046,9491,8943,WilsAl02,16308,2025,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dhrm3a5rcwxygwwsrmfo",SLOT_WR,17,REG,A01,Albert,WIL648299,41506,32005749-4c64-8299-6db3-f70542658125,2014.0,2014.0,,,27.0
